"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"53",2288.71710935566,0.0791839125899143,0.280078998164583,0.282719922267729,0.777391543281041,0.919387487967013
"54",3712.92011440757,0.156688778397798,0.23546626416795,0.665440456837745,0.505768815765743,0.800455719878025
"55",14392.7695662208,0.166182917277137,0.266718223363057,0.623065477798001,0.533241494536788,0.819602010435816
"56",271.9455788728,-0.355824191691468,0.267001849441809,-1.33266564420939,0.182641552440049,0.592665708756805
"57",113.228101352518,0.207877727772579,0.437794837888951,0.47482909751738,0.634908791492197,0.864423514780647
"58",1617.77615568643,0.414519447476472,0.181630441909465,2.28221350517383,0.0224767381476669,0.342283555729038
"59",4481.77936673941,-0.0383375907553158,0.276722197486435,-0.138541797888097,0.889812238156159,0.96741936169132
"60",3415.77846469897,0.473098393722309,0.263059160735563,1.7984486546655,0.0721059383783294,0.476632717984505
"61",1644.75692678861,-0.611325768617855,0.331457969293037,-1.84435381029379,0.0651315941436785,0.467400753520869
"62",5489.49686500451,0.499033568272896,0.339424418074215,1.47023473179759,0.141498191100917,0.56401359701418
"63",1840.32981542839,0.078905591503905,0.221197166133848,0.356720625689023,0.721300963014382,0.897069289154459
"64",538.455494005306,-0.621043997950093,0.617209530074692,-1.00621258695558,0.314313318628707,0.681488114144441
"65",2665.24750969771,0.0833069747110773,0.283019834195158,0.294350305687878,0.768490235935622,0.915849998644197
"66",67.1304486829053,-0.00280587254520527,0.506118578311444,-0.00554390347528135,0.995576627669129,0.997781194590843
"67",425.894161320927,-0.562574295321552,0.375006622408409,-1.50017162819292,0.133569950518303,0.555536095273976
"68",227.889569521035,-1.01826925830602,0.507917728423699,-2.00479172378207,0.0449853176962463,0.417107161231504
"69",611.224152633211,-0.19865353573608,0.258705983808607,-0.767873756963601,0.442562189838437,0.765234935312953
"70",907.251522374404,0.0626876018715609,0.340922498771376,0.183876400347515,0.854110418919562,0.951776855714875
"71",222.725863345939,-0.65449825140665,0.590526880633382,-1.10832931212996,0.267719620776575,0.650873345797482
"72",198.328579714975,-0.23053870720645,0.502174270672276,-0.459081081350148,0.646175941794345,0.86988172903707
"73",1233.5681075755,0.0717982893586255,0.289307697890921,0.248172758215704,0.804000742929148,0.930543050164555
"74",6450.06334049321,-0.0301432387502739,0.241598803007885,-0.124765679196226,0.900709059064786,0.970748468638833
"75",3468.75732308721,-0.29403225336973,0.273124204666719,-1.07655143098183,0.281680712364119,0.66116272274806
"76",667.314108008264,-0.378198778969371,0.354115037001339,-1.06801106830135,0.285515519100005,0.66408540461745
"77",2048.5075986852,-0.203220963319145,0.199186426482304,-1.02025507916424,0.307607501642807,0.679661921353116
"78",3472.94134143267,-0.124878562087132,0.176611702698948,-0.707079769793057,0.479516907041343,0.782934316773286
"79",1175.42086157397,0.235066491675317,0.318945403959259,0.737011691522425,0.461115239496609,0.773981935869272
"80",428.685136092155,-0.0329952043658726,0.374682891608067,-0.0880616785684117,0.929827654081102,0.979992742775396
